forward|rms_norm|reduce-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot522/rvv20/mac4;vectorized-sumsq,hot=1.179,m8cold=n_a,coldm1=1.336,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=1.336,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,1.336,native-vec-light,ggml_compute_forward_rms_norm,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,1-pass-fusion-vs-opp-2-pass-WIN,in-denom;PASS@0.8
forward|rope|rotate-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot1275/rvv30/mac12;scalar-sin-cos-heavy,hot=0.982,m8cold=n_a,coldm1=0.982,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,scalar,ratio_vs_opp=0.982,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,0.982,mostly-scalar-light-vec,ggml_compute_forward_rope_flt_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,parity(2-pass-cache),in-denom;PASS@0.8
forward|silu|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot116/rvv38/mac7;vectorized-expf,hot=1.017,m8cold=n_a,coldm1=1.012,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.012,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,1.012,native-vec,ggml_vec_silu_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vcpop-FIXED-parity,in-denom;PASS@0.8
forward|gelu|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,wrapper1216/rvv6-table-lookup-STRUCTURAL;GGML_GELU_FP16-not-fair-speed,hot=0.239,m8cold=n_a,coldm1=0.247,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,scalar,ratio_vs_opp=0.247,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,0.247,scalar-f16-LUT,ggml_table_gelu_f16_BSS_LUT,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,数值档不对等-gelu单列-decree二(opp-f16-LUT-vs-ours-tanhf+2500x-acc·NON-FAIR-SPEED-AB),in-denom;JUDGMENT-SUSPENDED-数值档不对等(不计PASS不计认输·0.8判定挂起待用户裁:同数值档重比-or-精度速度双列)
forward|add|binary-map|arity2|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot2306/rvv65-autovec;multi-dtype-dispatcher,hot=1.176,m8cold=n_a,coldm1=1.209,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.209,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,1.209,native-vec,ggml_compute_forward_add_non_quantized,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,wide-m8-vs-opp-m2-WIN,in-denom;PASS@0.8
forward|mul|binary-map|arity2|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot2318/rvv68-autovec;autovec,hot=1.175,m8cold=n_a,coldm1=1.189,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.189,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,1.189,native-vec,ggml_compute_forward_mul,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,wide-m8-vs-opp-m2-WIN,in-denom;PASS@0.8
forward|scale|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot166/rvv7/mac2;near-scalar,hot=0.918,m8cold=n_a,coldm1=0.917,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=0.917,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,0.917,light-vec,ggml_compute_forward_scale,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,scheduling-near-parity,in-denom;PASS@0.8
forward|cpy|copy-map|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot454/rvv2-memcpy-stream;rvv0-near-scalar,hot=0.894,m8cold=n_a,coldm1=1.108,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,scalar,ratio_vs_opp=1.108,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,1.108,scalar-streaming,ggml_compute_forward_dup_flt_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,cold-WIN/hot-LOSS-flip,in-denom;PASS@0.8
dequant|q2_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot198/rvv60,hot=0.763,m8cold=n_a,coldm1=0.828,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=0.828,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.828,native-vec,dequantize_row_q2_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(ours-also-scalar-vsetvl0),test-only-not-in-denom;LOSS@0.8
dequant|q3_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot423/rvv44/mac4,hot=3.291,m8cold=n_a,coldm1=3.227,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.227,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.227,native-vec,dequantize_row_q3_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|q4_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot266/rvv16;board-diff-rvv-q4K-dequant-scalar,hot=4.548,m8cold=n_a,coldm1=4.315,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=4.315,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,4.315,native-vec-light,dequantize_row_q4_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|q5_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot325/rvv26,hot=5.338,m8cold=n_a,coldm1=5.127,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=5.127,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,5.127,native-vec,dequantize_row_q5_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|q6_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot254/rvv108/mac16,hot=1.115,m8cold=n_a,coldm1=1.115,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.115,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,1.115,hand-tuned-heavy-vec,dequantize_row_q6_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|iq1_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot133/rvv24,hot=3.045,m8cold=n_a,coldm1=2.893,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=2.893,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,2.893,native-vec-light,dequantize_row_iq1_s,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|iq1_m|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot187/rvv24,hot=3.750,m8cold=n_a,coldm1=3.545,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=3.545,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.545,native-vec-light,dequantize_row_iq1_m,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|iq2_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot161/rvv20,hot=2.549,m8cold=n_a,coldm1=2.475,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=2.475,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,2.475,native-vec-light,dequantize_row_iq2_xxs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|iq2_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot185/rvv10;near-scalar,hot=0.918,m8cold=n_a,coldm1=0.923,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=0.923,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.923,light-vec,dequantize_row_iq2_xs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(near-parity),test-only-not-in-denom;LOSS@0.8
dequant|iq2_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot171/rvv30,hot=1.965,m8cold=n_a,coldm1=1.813,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.813,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,1.813,native-vec,dequantize_row_iq2_s,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|iq3_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot168/rvv20,hot=0.535,m8cold=n_a,coldm1=0.526,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=0.526,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.526,native-vec-light,dequantize_row_iq3_xxs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(heavy-gather-reconfig),test-only-not-in-denom;LOSS@0.8
dequant|iq3_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot262/rvv38,hot=0.661,m8cold=n_a,coldm1=0.665,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=0.665,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.665,native-vec,dequantize_row_iq3_s,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(heavy-gather),test-only-not-in-denom;LOSS@0.8
dequant|iq4_nl|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot131/rvv13/gather2,hot=3.278,m8cold=n_a,coldm1=3.867,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.867,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.867,native-vec-gather,dequantize_row_iq4_nl,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|iq4_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot179/rvv13/gather2,hot=2.741,m8cold=n_a,coldm1=3.151,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.151,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.151,native-vec-gather,dequantize_row_iq4_xs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|mxfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot126/rvv14/gather2,hot=2.798,m8cold=n_a,coldm1=3.130,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.130,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.130,native-vec-gather,dequantize_row_mxfp4,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|nvfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot193/rvv24;dequant-EXISTS-vecdot-ABSENT,hot=0.700,m8cold=n_a,coldm1=0.716,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=0.716,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.716,native-vec,dequantize_row_nvfp4,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(ours-scalar/ldexpf),test-only-not-in-denom;LOSS@0.8
dequant|tq1_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot766/rvv107/mac32,hot=4.372,m8cold=n_a,coldm1=4.285,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=4.285,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,4.285,hand-tuned-heavy-vec,dequantize_row_tq1_0,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
dequant|tq2_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot481/rvv60,hot=4.444,m8cold=n_a,coldm1=4.232,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=4.232,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,4.232,native-vec-heavy,dequantize_row_tq2_0,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,test-only-not-in-denom;WIN@0.8
vec_dot|q1_0|typed-flat|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,excluded-no-genuine-3rd-party-opp;our-format-only,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,EXCLUDED-internal,pending-§6,INTERNAL-A/B,q1_0-enum41-Weft-internal,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,excluded-internal-A/B-not-in-denom
# ---------------- 以下 = 旧 28 列 schema STALE/CONTAMINATED/INVALID 数据行(保留不删·不迁移不重解析) ----------------
measurement_row_key(op|format|path|arity|shape_class),variant_id,selection_mode(mechanism|forced),six_state,provenance_ptr,correctness_gate(byte-exact|ULP),capability_shape(lmul/vlen),objdump_sealed,winA_narrow,winA_wide,winA_ratio,candidate_set_hash_equal,opponent_ref(probe_artifact),opponent_class(factory|algmatched|naive|scalar),micro_vs_factory,micro_vs_algmatched,micro_vs_scalar_naive,roofline_class,transduction_time_pct,transduction_amdahl_pred,transduction_measured,transduction_efficiency,capkey_ablation(blocked_by_SEL),status,board_fp,session,artifact,snapshot
q8_0|q8_0|typed-flat|arity2|micro-fixed,m1,mechanism,constructed-strong,frontdoor=materialize-q8-0-q8-0-block-dot-source-front-door(march=rv64gcv_zvl256b);emitc=experiments/T3_step3/kernel_m1.emitc.mlir,byte-exact(256/256;worstULP=0;vs-pinned-sep-leftassoc-oracle),lmul=m1/vlen=256,yes(i8m1;vwmul-i16m2;vwredsum-i16m2;fmul+fmul+fadd-no-FMA;k1_ab_raw.txt),m1=3689.0ns(IQR0.02%),m2=4096.3ns(IQR0.02%),1.110x(m2/m1;narrow-fills-VLMAX32=1block-WINS;+11.0%;CI1.1103-1.1106),open(dual-board-hash-tool-pending),experiments/T3_step3/kernel_factory.c(faithful-NONpacked;quants.c:435-472-verbatim),factory,1.004x(factory/our=3702.8/3688.8;+0.4%;CI1.0036-1.0038;PARITY-negligible),n_a(factory==algmatched-for-q8_0),open,latency-bound(cache-resident-200k-reuse;per-block-vwredsum->vmv.x.s->scalar-fold-serial-chain;NOT-DRAM-bw),open,open,open,open,open(blocked_by_SEL;winA-cols-carry-LMUL-ablation),stale,0ccffb5f9130967a(k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-glibc2.39-gov=perf-1.6GHz),2026-07-04-T3-step3,experiments/T3_step3/k1_ab_raw.txt,fc1dd132
# [POST-FIX confound-clean rows — 2026-07-05: item4 fcvt-reschedule (commit e7449feb) + 2c q5_K (workflow wodc5u06c). preflight 4/4 (march-complete/libcall-free/same-compiler/fp-match), zfh march, 0 __extendhfsf2 fp16-libcall confound. board+clang-bound (clang-18 k1 / clang-17 rvv; boards lack clang-20). phase = KERNEL-micro-only (e2e pending, likely washes). These are DISTINCT from the STALE step-3 rows above (which were contaminated by the fp16-libcall confound).]
